date,status,exchanges,estimatedNetFlowCny,estimatedNetFlowYi,grossInflowYi,grossOutflowYi,funds,pricedFunds,excludedRecords
2017-06-08,complete,SSE|SZSE,19847259,0.1985,3.3559,-3.1575,108,106,2
2017-06-09,complete,SSE|SZSE,-506137651,-5.0614,0.7154,-5.7768,108,107,1
2017-06-12,complete,SSE|SZSE,-351292713,-3.5129,0.7528,-4.2657,108,105,3
2017-06-13,complete,SSE|SZSE,324277383,3.2428,4.308,-1.0652,108,105,3
2017-06-14,complete,SSE|SZSE,327564457,3.2756,4.8961,-1.6205,108,101,7
2017-06-15,complete,SSE|SZSE,590902469,5.909,6.4088,-0.4997,108,99,9
2017-06-16,complete,SSE|SZSE,37500133,0.375,2.649,-2.274,108,100,8
2017-06-19,complete,SSE|SZSE,-277670885,-2.7767,0.426,-3.2027,108,103,5
2017-06-20,complete,SSE|SZSE,-381057501,-3.8106,1.5959,-5.4065,108,102,6
2017-06-21,complete,SSE|SZSE,-1044076029,-10.4408,0.6947,-11.1355,108,105,3
2017-06-22,complete,SSE|SZSE,-1343965598,-13.4397,0.4133,-13.8529,108,106,2
2017-06-23,complete,SSE|SZSE,-241562517,-2.4156,3.19,-5.6056,108,106,2
2017-06-26,complete,SSE|SZSE,-299313228,-2.9931,1.717,-4.7101,108,107,1
2017-06-27,complete,SSE|SZSE,35925889,0.3593,2.4085,-2.0492,108,105,3
2017-06-28,complete,SSE|SZSE,-173282101,-1.7328,0.4837,-2.2165,108,105,3
2017-06-29,complete,SSE|SZSE,181026497,1.8103,2.5191,-0.7089,108,106,2
2017-06-30,complete,SSE|SZSE,-177801085,-1.778,0.559,-2.337,108,102,6
2017-07-03,complete,SSE|SZSE,-4807922,-0.0481,1.9905,-2.0386,108,105,3
2017-07-04,complete,SSE|SZSE,-449229124,-4.4923,0.4014,-4.8936,108,105,3
2017-07-05,complete,SSE|SZSE,-216489572,-2.1649,0.8096,-2.9745,108,107,1
2017-07-06,complete,SSE|SZSE,-708392445,-7.0839,0.2252,-7.3091,108,106,2
2017-07-07,complete,SSE|SZSE,-345089065,-3.4509,0.225,-3.6759,108,104,4
2017-07-10,complete,SSE|SZSE,-687833004,-6.8783,0.3369,-7.2153,109,103,6
2017-07-11,complete,SSE|SZSE,-486684746,-4.8668,0.1522,-5.019,109,104,5
2017-07-12,complete,SSE|SZSE,-737230255,-7.3723,0.7918,-8.1641,109,104,5
2017-07-13,complete,SSE|SZSE,-359764217,-3.5976,1.4588,-5.0564,109,108,1
2017-07-14,complete,SSE|SZSE,-269081979,-2.6908,2.3924,-5.0832,110,106,4
2017-07-17,complete,SSE|SZSE,1267557068,12.6756,14.2862,-1.6106,110,108,2
2017-07-18,complete,SSE|SZSE,309194556,3.0919,6.6427,-3.5508,110,105,5
2017-07-19,complete,SSE|SZSE,-675966114,-6.7597,0.3488,-7.1084,110,109,1
2017-07-20,complete,SSE|SZSE,279245452,2.7925,7.7153,-4.9228,110,108,2
2017-07-21,complete,SSE|SZSE,75230114,0.7523,6.6591,-5.9068,110,110,0
2017-07-24,complete,SSE|SZSE,-294230292,-2.9423,2.7776,-5.7199,110,109,1
2017-07-25,complete,SSE|SZSE,-179525366,-1.7953,1.1231,-2.9184,110,106,4
2017-07-26,complete,SSE|SZSE,-763364054,-7.6336,0.2537,-7.8873,110,104,6
2017-07-27,complete,SSE|SZSE,-204362908,-2.0436,1.4123,-3.456,111,108,3
2017-07-28,complete,SSE|SZSE,-93537676,-0.9354,0.8635,-1.7989,111,110,1
2017-07-31,complete,SSE|SZSE,-45842566,-0.4584,1.5104,-1.9688,112,111,1
2017-08-01,complete,SSE|SZSE,-124761934,-1.2476,2.8457,-4.0933,112,111,1
2017-08-02,complete,SSE|SZSE,25217571,0.2522,2.5071,-2.2549,112,108,4
2017-08-03,complete,SSE|SZSE,872718541,8.7272,9.5386,-0.8114,112,108,4
2017-08-04,complete,SSE|SZSE,-324819230,-3.2482,1.2458,-4.494,113,108,5
2017-08-07,complete,SSE|SZSE,-128842890,-1.2884,0.898,-2.1865,113,111,2
2017-08-08,complete,SSE|SZSE,-341904364,-3.419,0.7736,-4.1927,114,110,4
2017-08-09,complete,SSE|SZSE,-274695187,-2.747,1.279,-4.0259,114,108,6
2017-08-10,complete,SSE|SZSE,-777849349,-7.7785,0.7019,-8.4804,114,108,6
2017-08-11,complete,SSE|SZSE,122234482,1.2223,3.066,-1.8436,114,111,3
2017-08-14,complete,SSE|SZSE,-705976231,-7.0598,2.2673,-9.327,115,114,1
2017-08-15,complete,SSE|SZSE,-1315436593,-13.1544,0.5394,-13.6938,115,114,1
2017-08-16,complete,SSE|SZSE,-158713624,-1.5871,0.9186,-2.5057,115,111,4
2017-08-17,complete,SSE|SZSE,175172601,1.7517,3.911,-2.1592,115,112,3
2017-08-18,complete,SSE|SZSE,112943256,1.1294,5.315,-4.1856,115,112,3
2017-08-21,complete,SSE|SZSE,16196297,0.162,1.1659,-1.0039,115,114,1
2017-08-22,complete,SSE|SZSE,-1181756041,-11.8176,0.3912,-12.2087,115,112,3
2017-08-23,complete,SSE|SZSE,-695649140,-6.9565,0.8216,-7.7781,116,110,6
2017-08-24,complete,SSE|SZSE,21226446,0.2123,2.3965,-2.1842,116,110,6
2017-08-25,complete,SSE|SZSE,894515778,8.9452,11.8391,-2.8939,117,116,1
2017-08-28,complete,SSE|SZSE,1016655296,10.1666,13.8056,-3.639,117,115,2
2017-08-29,complete,SSE|SZSE,686236645,6.8624,9.5892,-2.7269,117,116,1
2017-08-30,complete,SSE|SZSE,269060577,2.6906,4.6679,-1.9773,117,114,3
2017-08-31,complete,SSE|SZSE,1384473704,13.8447,15.3414,-1.4967,117,115,2
2017-09-01,complete,SSE|SZSE,615459484,6.1546,7.9144,-1.7598,117,116,1
2017-09-04,complete,SSE|SZSE,-153107965,-1.5311,3.5951,-5.1262,118,118,0
2017-09-05,complete,SSE|SZSE,-569992661,-5.6999,1.7073,-7.4072,118,117,1
2017-09-06,complete,SSE|SZSE,252567876,2.5257,4.5214,-1.9957,118,117,1
2017-09-07,complete,SSE|SZSE,-7681592,-0.0768,2.2625,-2.3393,118,117,1
2017-09-08,complete,SSE|SZSE,-201640680,-2.0164,0.8756,-2.892,118,116,2
2017-09-11,complete,SSE|SZSE,621171525,6.2117,7.1173,-0.9056,118,118,0
2017-09-12,complete,SSE|SZSE,332847364,3.3285,5.9106,-2.5822,118,116,2
2017-09-13,complete,SSE|SZSE,80037571,0.8004,2.42,-1.6196,118,113,5
2017-09-14,complete,SSE|SZSE,-233216389,-2.3322,0.3362,-2.6684,118,113,5
2017-09-15,complete,SSE|SZSE,-130584113,-1.3058,1.184,-2.4899,118,116,2
2017-09-18,complete,SSE|SZSE,475539638,4.7554,5.7319,-0.9765,118,117,1
2017-09-19,complete,SSE|SZSE,-87204664,-0.872,1.9846,-2.8567,118,114,4
2017-09-20,complete,SSE|SZSE,-349386969,-3.4939,0.7894,-4.2832,118,115,3
2017-09-21,complete,SSE|SZSE,-212630932,-2.1263,0.9849,-3.1113,118,115,3
2017-09-22,complete,SSE|SZSE,-84804636,-0.848,0.6646,-1.5126,118,113,5
2017-09-25,complete,SSE|SZSE,-720519997,-7.2052,0.2992,-7.5044,118,115,3
2017-09-26,complete,SSE|SZSE,-57584291,-0.5758,1.0737,-1.6496,119,113,6
2017-09-27,complete,SSE|SZSE,-758922341,-7.5892,0.1578,-7.747,119,115,4
2017-09-28,complete,SSE|SZSE,-242542162,-2.4254,0.6589,-3.0843,119,117,2
2017-09-29,complete,SSE|SZSE,869816179,8.6982,10.0385,-1.3403,119,114,5
2017-10-09,complete,SSE|SZSE,1261344512,12.6134,13.07,-0.4566,119,119,0
2017-10-10,complete,SSE|SZSE,1260487381,12.6049,14.319,-1.7141,119,115,4
2017-10-11,complete,SSE|SZSE,-481445887,-4.8145,0.7862,-5.6007,119,119,0
2017-10-12,complete,SSE|SZSE,-68531881,-0.6853,1.17,-1.8553,119,119,0
2017-10-13,complete,SSE|SZSE,-70854152,-0.7085,1.5043,-2.2129,119,114,5
2017-10-16,complete,SSE|SZSE,-411161377,-4.1116,0.7928,-4.9045,119,116,3
2017-10-17,complete,SSE|SZSE,194667943,1.9467,3.1483,-1.2016,119,114,5
2017-10-18,complete,SSE|SZSE,-2629362637,-26.2936,0.2829,-26.5765,119,113,6
2017-10-19,complete,SSE|SZSE,-553129577,-5.5313,1.1732,-6.7045,119,116,3
2017-10-20,complete,SSE|SZSE,-136764040,-1.3676,1.0539,-2.4215,119,115,4
2017-10-23,complete,SSE|SZSE,-540394015,-5.4039,0.738,-6.1419,119,111,8
2017-10-24,complete,SSE|SZSE,-1285700572,-12.857,1.1437,-14.0007,119,113,6
2017-10-25,complete,SSE|SZSE,-667190074,-6.6719,1.0728,-7.7447,119,116,3
2017-10-26,complete,SSE|SZSE,-287316424,-2.8732,2.1267,-4.9998,119,118,1
2017-10-27,complete,SSE|SZSE,-405609416,-4.0561,0.8261,-4.8822,119,118,1
2017-10-30,complete,SSE|SZSE,-772412826,-7.7241,1.1633,-8.8874,119,114,5
2017-10-31,complete,SSE|SZSE,-222806383,-2.2281,1.6613,-3.8894,119,113,6
2017-11-01,complete,SSE|SZSE,253402244,2.534,5.9378,-3.4038,119,117,2
2017-11-02,complete,SSE|SZSE,203937394,2.0394,5.1585,-3.1191,119,113,6
2017-11-03,complete,SSE|SZSE,-848163481,-8.4816,0.3285,-8.8101,119,116,3
2017-11-06,complete,SSE|SZSE,-67598485,-0.676,1.1746,-1.8506,119,117,2
2017-11-07,complete,SSE|SZSE,-392404036,-3.924,1.1371,-5.0612,118,116,2
2017-11-08,complete,SSE|SZSE,859404848,8.594,10.3254,-1.7314,118,117,1
2017-11-09,complete,SSE|SZSE,617342476,6.1734,8.3329,-2.1595,118,115,3
2017-11-10,complete,SSE|SZSE,-1511328303,-15.1133,2.5769,-17.6902,118,113,5
2017-11-13,complete,SSE|SZSE,-13504258,-0.135,3.2225,-3.3575,118,118,0
2017-11-14,complete,SSE|SZSE,871747539,8.7175,10.7604,-2.043,118,117,1
2017-11-15,complete,SSE|SZSE,879018708,8.7902,11.4939,-2.7038,118,113,5
2017-11-16,complete,SSE|SZSE,-860221014,-8.6022,1.4676,-10.0698,118,114,4
2017-11-17,complete,SSE|SZSE,-2285826336,-22.8583,1.4777,-24.336,118,117,1
2017-11-20,complete,SSE|SZSE,-405270437,-4.0527,2.2095,-6.2622,118,116,2
2017-11-21,complete,SSE|SZSE,637303516,6.373,9.279,-2.906,118,117,1
2017-11-22,complete,SSE|SZSE,818768725,8.1877,10.4677,-2.28,118,118,0
2017-11-23,complete,SSE|SZSE,1287448413,12.8745,14.1666,-1.2921,118,117,1
2017-11-24,complete,SSE|SZSE,1075058475,10.7506,11.2587,-0.5082,118,115,3
